sample,time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
1907,18.62304688,-6.150887711,2.326635016,9.449930253,1.127952931,65.16335634,-33.69338681
1908,18.6328125,-5.976270987,3.021901966,9.629032793,11.03522087,75.55711445,-33.42128189
1909,18.64257813,-6.307029915,2.940543363,8.802999811,11.58950383,86.47883292,-35.16941943
1910,18.65234375,-6.355046994,2.785937855,8.488329733,11.11489933,98.17866409,-37.35195575
1911,18.66210938,-6.39983836,3.128207198,8.66634172,10.99640923,111.0371517,-39.28187996
1912,18.671875,-6.090316657,4.127414436,9.161296987,13.04405418,126.1596466,-43.78371599
1913,18.68164063,-5.736174638,4.770016917,9.490376973,13.92353209,147.3416917,-52.58867013
1914,18.69140625,-5.81368598,3.7268803,9.892788125,10.61246175,174.6751338,-63.05934889
1915,18.70117188,-6.175506437,3.719869647,10.17094823,10.53673665,205.0369535,-68.32105036
1916,18.7109375,-6.9736482,4.225315002,11.07785175,8.954151547,235.6386179,-75.31693425
1917,18.72070313,-7.84874156,4.820250014,11.79387931,8.195918753,257.6064473,-81.47496831
1918,18.73046875,-8.428827657,4.168685696,12.36096799,5.295873646,285.9914363,-88.23857499
1919,18.74023438,-8.493906007,3.7034873,13.61256456,11.21798317,313.0549394,-97.92249752
1920,18.75,-8.461778675,3.3062079,15.13143682,6.616537676,343.9672816,-104.93281
1921,18.75976563,-8.172094226,3.598379708,16.06554948,0.98676829,374.2081727,-108.6812551
1922,18.76953125,-7.386138736,3.465883078,14.84778973,4.336928073,409.3875185,-119.2138068
1923,18.77929688,-10.03099632,4.599241875,12.71015437,11.248396,456.4076966,-128.0213014
1924,18.7890625,-13.89649316,4.652908204,8.779414365,28.1312324,489.306947,-140.7747303
1925,18.79882813,-15.30189146,2.3450288,8.536841818,52.77159092,499.9181484,-145.8547592
1926,18.80859375,-24.26787337,-2.158053554,12.5437177,85.23340684,508.2034186,-130.6688999
1927,18.81835938,-23.00440874,-1.59732104,13.45795875,146.3884477,479.8122703,-99.97938147
1928,18.828125,-17.89617261,4.526309129,8.69447445,201.7663967,465.0487561,-81.5481455
1929,18.83789063,-5.165105645,-3.927478819,6.26225189,147.2414609,315.416363,-68.90051046
1930,18.84765625,-27.25035354,0.721556361,12.10408556,144.3100037,181.2118685,-26.63218419
1931,18.85742188,-49.39732363,22.76940409,9.972902957,161.3901857,80.7105023,6.047690639
1932,18.8671875,-22.60675511,9.266313515,13.98866495,45.45715233,-140.2736111,-8.702716668
1933,18.87695313,-6.423874347,2.728807657,13.91122538,7.7610782,-236.9606075,1.933012325
1934,18.88671875,0.49641845,3.775921885,12.9433241,7.392808528,-268.0778809,21.80995635
1935,18.89648438,3.100621738,5.427241995,11.20995255,-5.683951551,-274.6806469,29.24580101
1936,18.90625,-0.510448184,5.455608753,9.487323076,-28.86900621,-258.5105126,26.03681185
1937,18.91601563,-1.437184822,7.112455643,7.767592293,-43.93095191,-267.6908101,36.9697337
1938,18.92578125,-1.329759871,7.894809976,6.857398647,-68.56009151,-282.887956,48.26440168
1939,18.93554688,-1.800393347,6.439057386,6.392193682,-96.85639835,-300.8829723,59.16037061
1940,18.9453125,-1.136318514,4.076419618,6.357709749,-106.6853918,-322.1919754,78.77606461
1941,18.95507813,-0.452861911,3.424333306,6.02494528,-98.1806453,-330.1612564,103.4057157
1942,18.96484375,-0.218914033,3.875174127,5.436488362,-86.49010725,-331.8525573,117.9566666
1943,18.97460938,-0.183813353,4.455356553,5.052282801,-77.40036888,-332.1866145,132.1288454
1944,18.984375,-1.054407185,5.255831003,4.902603408,-71.9918346,-331.8307923,144.3721712
1945,18.99414063,-2.448282832,5.726592895,4.802917776,-72.37371581,-331.1794951,154.0575527
1946,19.00390625,-3.523784441,5.344699421,5.134371716,-75.52835668,-330.0475543,160.5225642
1947,19.01367188,-4.551882091,5.25363484,5.619208927,-75.49067841,-327.6417818,167.0084053
1948,19.0234375,-5.533800623,5.114109399,6.392954566,-73.93475392,-326.4564535,171.3387083
1949,19.03320313,-6.370797633,5.464808029,7.098393552,-70.73842471,-327.5520628,175.6078187
1950,19.04296875,-6.950510204,5.814397806,7.518712603,-69.11277526,-327.6157459,177.9601079
1951,19.05273438,-7.671979818,5.991511843,7.950155701,-69.54473658,-325.8689353,178.6425354
1952,19.0625,-7.875822862,5.896299816,8.32489422,-70.70506614,-321.957457,175.7508212
1953,19.07226563,-8.53264215,5.623219753,9.547817608,-69.64877793,-313.1437367,168.6927301
1954,19.08203125,-10.99619203,5.131260711,10.77462034,-64.43473125,-301.5216824,157.4709534
1955,19.09179688,-13.37907415,4.322930975,11.01629961,-51.95682335,-293.7538293,144.1139973
1956,19.1015625,-16.17744101,5.37680109,11.55233705,-31.25857028,-287.8107702,128.2637023
1957,19.11132813,-20.91226638,9.417768835,11.57857151,-9.727074546,-290.4279432,107.8846681
1958,19.12109375,-24.88014273,11.6897386,10.79437822,-12.45047026,-304.6572918,81.78869259
1959,19.13085938,-27.28406121,10.27496971,9.793728234,-28.88501168,-319.4970821,64.44159641
1960,19.140625,-28.85115879,5.049791168,7.557927167,-43.1399882,-339.296055,56.77353126
1961,19.15039063,-27.31182307,0.360145033,5.245586682,-32.60804462,-351.8008228,73.25495673
1962,19.16015625,-24.190131,0.87890382,3.971482606,-7.89114367,-344.4613621,102.8945125
1963,19.16992188,-23.74186644,1.61874468,0.086491463,6.087708591,-293.452568,114.1859248
1964,19.1796875,-24.49423716,1.146764964,-2.341119677,-8.625735146,-247.8278641,121.0547129
1965,19.18945313,-25.98557481,0.309841195,-4.965668632,-28.10781044,-197.1173716,114.468617
1966,19.19921875,-27.49212314,-1.436978544,-9.360542989,-36.74312685,-139.3796022,97.59902985
1967,19.20898438,-27.75479987,-2.524794088,-13.12890706,-48.92631533,-98.17670851,84.2316459
1968,19.21875,-26.56129167,-4.507260326,-15.93363621,-70.2227577,-51.46011513,55.96971285
1969,19.22851563,-25.99882252,-7.083645168,-15.21312727,-63.31511285,-4.352465788,14.0975211
1970,19.23828125,-25.81357526,-8.945390241,-13.1305786,-38.06453021,42.69629247,-25.95336613
1971,19.24804688,-24.296177,-7.468647225,-9.250352055,-4.764741903,79.96898389,-52.17869511
1972,19.2578125,-23.17435836,-4.622040163,-6.148665582,32.56823717,120.0156918,-80.22430995
1973,19.26757813,-21.49173574,-2.63140922,-2.702826295,55.11704018,147.5206111,-109.1297491
1974,19.27734375,-15.43166844,-3.117420424,6.906865539,57.22162643,145.9725706,-135.4652664
1975,19.28710938,-3.071221208,-4.15818894,15.3132492,103.849742,134.267379,-160.928798
1976,19.296875,20.28323408,9.349684207,38.01485142,150.5800017,55.66932205,-165.156851
1977,19.30664063,9.990874657,19.28589718,32.315052,62.52999354,105.2984053,-196.4658826
1978,19.31640625,21.77131217,29.26398891,-0.195896087,79.93096485,23.57125128,-121.8326528
1979,19.32617188,-19.93868512,31.72827092,-7.227882473,163.4715918,410.4991884,-190.6295249
1980,19.3359375,-44.58464133,19.04064748,7.901689164,2.252713872,458.5320793,-201.7777645
1981,19.34570313,-31.08802559,4.494734738,10.61877182,-68.77413251,212.3521026,-80.7322988
1982,19.35546875,-2.672078796,-6.261372593,14.15686076,-70.35914268,62.52123758,-6.001607418
1983,19.36523438,-1.037214392,-1.781792167,10.37598259,-21.04381689,115.0262416,-53.00405821
1984,19.375,-9.983700694,9.194151157,6.550528264,12.54076921,155.7050616,-78.84594944
1985,19.38476563,-14.08595889,13.30788958,4.887004799,-18.15731621,132.5806425,-60.76261332
1986,19.39453125,-8.836861041,0.97091317,6.858190873,-47.51043873,79.57674234,-39.87691389
1987,19.40429688,-7.749279476,-8.65453641,10.68744321,-38.19893361,64.71745809,-44.07555922
1988,19.4140625,-10.09417794,1.186258184,8.745683503,-7.638519751,70.36744127,-38.84046401
1989,19.42382813,-6.166519966,7.536046694,6.45197335,-0.282068425,53.25064537,-22.88489692
1990,19.43359375,-7.76638071,1.254725337,7.911021101,-10.44658785,50.05543471,-33.92876142
1991,19.44335938,-9.461941978,-2.874628412,7.641400266,-9.697689191,44.26709522,-32.2177669
1992,19.453125,-7.223452759,0.841102981,7.68087608,-2.240126873,31.35310836,-16.55550778
1993,19.46289063,-6.545020517,4.618872516,7.91102302,3.077673123,27.40234775,-9.756202635
1994,19.47265625,-7.29901389,3.738004187,7.938755354,-0.172046508,27.73247079,-15.94058951
1995,19.48242188,-7.120377595,2.715325702,7.706507549,-1.658422549,24.15857701,-18.9833847
1996,19.4921875,-7.065199128,2.463710603,7.516884636,-3.21570956,21.57096626,-18.63025264
1997,19.50195313,-7.012902762,2.224053609,7.536853622,-3.808495547,19.18231487,-18.20978534
1998,19.51171875,-6.858624834,2.205212409,7.499695715,-3.195309209,16.99780703,-17.78241266
1999,19.52148438,-6.74019034,1.928805827,7.520602088,-3.493620547,15.8824405,-16.67743252
2000,19.53125,-6.670469699,1.777314116,7.550249686,-3.073370545,15.87226614,-15.37985256
2001,19.54101563,-6.640380112,1.920273034,7.466645824,-1.150927092,16.97461498,-13.39211429
2002,19.55078125,-6.635619911,2.108994248,7.261649094,-0.615916317,18.1821144,-12.0280221
2003,19.56054688,-6.664592432,2.061604001,7.272202359,-1.158287706,17.73563261,-11.23041184
2004,19.5703125,-6.683821931,2.02603268,7.23767179,-1.159891744,17.84880759,-10.61314255
2005,19.58007813,-6.680093266,2.131129583,7.114870616,-1.157067651,17.30314179,-10.7384023
2006,19.58984375,-6.592015835,1.938754922,7.23041457,-5.022834912,17.70758091,-9.831529761
2007,19.59960938,-6.78871097,2.213853032,7.171747479,-6.116492774,19.14344984,-9.523713277
2008,19.609375,-6.79744865,2.268939289,7.09023253,-6.902760089,19.62012105,-9.834537057
2009,19.61914063,-6.735436732,1.821265973,7.176539154,-9.681926623,20.17417718,-9.538445985
2010,19.62890625,-6.821478092,1.76032627,7.17086736,-10.59495712,21.23062835,-7.935564546
2011,19.63867188,-6.851835211,1.777485016,7.052518579,-9.327304788,21.06756721,-7.682865592
2012,19.6484375,-6.90625714,1.496310678,6.894180604,-8.851738284,21.77559767,-5.457178029
2013,19.65820313,-6.867345678,1.326138405,6.844074988,-5.890702644,20.91563146,-5.383268136
2014,19.66796875,-7.00607227,1.144097611,6.6031014,-3.907554612,21.8323822,-3.087421406
2015,19.67773438,-6.801247723,1.253562624,6.744472361,-1.19530135,21.09638581,0.933699001
2016,19.6875,-6.571140927,1.300545547,6.969907653,1.467522056,19.94382937,-0.228708534
2017,19.69726563,-6.290534243,1.181960665,7.255972089,1.514372477,22.74167451,-0.157050402
2018,19.70703125,-6.332905591,1.251821248,7.353300329,-0.039856148,31.12505169,3.01022512
2019,19.71679688,-6.180560214,1.378714734,7.630987742,0.3577206,35.98535616,3.9544945
2020,19.7265625,-6.605292413,1.18861379,7.722497561,0.012533053,45.86283038,1.766286091
2021,19.73632813,-6.813383083,1.982373787,7.549910672,2.373393189,55.90134308,4.712676673
2022,19.74609375,-6.824736213,2.357629135,7.767243031,5.563244376,59.17801851,0.607335457
2023,19.75585938,-7.263180631,2.631293012,7.550421944,4.159077711,63.0014988,-0.620350692
2024,19.765625,-6.899180896,2.494856932,7.683696443,3.802306845,62.91227287,-3.460160155
2025,19.77539063,-6.955095037,2.225576722,8.067463447,1.677318339,66.81316644,-6.850374179
2026,19.78515625,-7.143971043,2.574637251,8.009377101,4.482715084,73.56506711,-7.614432425
2027,19.79492188,-7.211350587,2.757143529,8.089820246,11.64196514,79.26997835,-10.58054647
2028,19.8046875,-7.040146596,3.387925205,8.414327194,20.43050316,85.19423906,-14.09272313
2029,19.81445313,-7.0366177,4.052100875,8.535091266,28.73528419,92.36593652,-20.50240199
2030,19.82421875,-7.051926427,4.269708887,8.784520852,33.58877901,101.780959,-26.49019175
2031,19.83398438,-6.959083464,4.378307008,9.050812226,35.23692424,113.3550041,-34.46096963
2032,19.84375,-6.891543646,4.606706417,9.422673698,33.07573348,126.4402866,-42.32268554
2033,19.85351563,-6.509041789,5.19398155,9.621048917,31.2312726,136.3042784,-49.9472222
2034,19.86328125,-4.804304825,5.366392268,10.23370924,20.10468091,157.2874188,-60.04831539
2035,19.87304688,-5.195034505,6.069417936,10.50651621,13.59238873,186.5611476,-74.29168524
2036,19.8828125,-4.447284832,6.756741163,11.16969121,10.40836651,216.9843563,-97.02695847
2037,19.89257813,-4.475340524,6.403241247,13.10486792,6.876187092,256.8178621,-118.9293484
2038,19.90234375,-6.28122021,5.596319608,14.95998941,12.99521112,298.9451442,-144.5988611
2039,19.91210938,-9.679092863,7.924730862,15.92232495,21.27652527,332.4853887,-175.5306393
2040,19.921875,-9.916798344,8.642420229,15.88596864,18.73888602,387.063265,-220.1396679
2041,19.93164063,-14.72553078,-4.175009496,16.87521366,8.597822301,470.2924772,-239.3958842
2042,19.94140625,-18.12878854,-12.85835984,12.66500511,53.74363363,515.410009,-227.6564001
2043,19.95117188,-25.61159331,-5.914434404,10.11466938,174.0370241,562.9478416,-195.9055294
2044,19.9609375,-34.48879712,5.919832925,12.89283965,235.1876687,555.2103125,-149.9071795
2045,19.97070313,-27.80508955,13.32524542,16.63881762,256.1514699,452.2393441,-122.7678967
2046,19.98046875,-19.59282037,13.24838905,15.22501585,219.2284037,408.8576202,-148.2773029
2047,19.99023438,-8.529814534,11.474597,10.38066805,160.8161506,369.7078902,-182.4570781
2048,20,-8.382623365,4.646198872,10.30490335,56.70005907,247.932416,-150.6588737
2049,20.00976563,-45.7523029,17.88991689,13.65667526,5.099909819,158.5144971,-76.16011688
2050,20.01953125,-33.08710053,8.834013226,17.92214565,-74.03042727,16.9182472,-25.36413697
2051,20.02929688,-12.80117482,0.624963604,17.39296202,-81.78500085,-118.1523174,51.60696806
2052,20.0390625,0.680443391,0.78142121,16.64499264,-44.44440163,-193.7293794,129.818571
2053,20.04882813,5.893669028,3.50103,12.90225023,1.612706948,-211.9277114,173.6055987
2054,20.05859375,-0.318151412,4.903324597,10.14930311,6.140501973,-181.0782847,192.1192762
2055,20.06835938,-0.245922037,5.091271748,8.807710308,-21.13380236,-197.4352139,235.7827313
2056,20.078125,-0.214937681,5.322735509,7.901308805,-38.37039264,-214.0713859,268.6396246
2057,20.08789063,0.167109674,4.846865681,7.273999369,-61.19953225,-230.7752363,290.1785747
2058,20.09765625,0.055633234,4.227221554,6.86201557,-80.13667432,-236.4045619,298.759777
2059,20.10742188,-0.017758621,4.10404693,6.395641186,-101.5223617,-247.1152112,306.5087817
2060,20.1171875,0.919905851,4.095926964,6.464951585,-118.6134326,-256.0195501,303.4906607
2061,20.12695313,-0.753428914,3.289877552,6.060970095,-135.6670119,-241.4576151,283.6517113
2062,20.13671875,-2.29671412,1.999357485,5.904594892,-146.4750136,-245.1291096,262.115857
2063,20.14648438,-3.363732039,1.02239116,6.288136743,-146.4931977,-258.4456131,239.5531921
2064,20.15625,-4.735560566,0.67086331,6.550240357,-136.7891621,-273.3622111,217.8368589
2065,20.16601563,-6.193222225,1.099418406,7.008065456,-125.3382011,-288.8412456,199.5204063
2066,20.17578125,-7.059647368,1.295237538,7.535632715,-117.4458088,-306.0779484,184.9425524
2067,20.18554688,-7.50900541,1.377812415,7.990790276,-110.7895373,-318.7734301,174.6923274
2068,20.1953125,-8.293324268,1.734972183,8.568769807,-101.4623324,-334.071783,162.596121
2069,20.20507813,-9.327015596,2.77416609,8.927301826,-95.03759216,-347.8282481,149.5650392
2070,20.21484375,-10.0595006,3.837864804,9.485925689,-92.59776776,-359.9051798,133.003087
2071,20.22460938,-10.38829806,4.989162174,10.31866265,-94.0985047,-368.5370343,117.2965081
2072,20.234375,-11.34723865,5.88864147,11.45176292,-99.78608639,-373.3894706,104.3575401
2073,20.24414063,-13.39160328,6.043210261,12.70574787,-106.6265194,-377.1137483,91.91007973
2074,20.25390625,-16.17733839,6.473263203,13.4054064,-108.9408542,-381.5118757,81.33418025
2075,20.26367188,-18.58510005,6.903026728,13.15971421,-111.7031226,-382.3353775,75.64179323
2076,20.2734375,-20.85792925,11.92116748,10.82021017,-111.9765899,-384.4463814,65.0843315
2077,20.28320313,-22.79012954,15.33840789,9.439283936,-134.2163402,-381.7815387,41.04424594
2078,20.29296875,-24.73584279,12.07756948,8.202875634,-171.3045746,-366.3235604,18.20613247
2079,20.30273438,-27.04606694,6.53757756,6.532991268,-179.3093401,-343.4562086,12.32244035
2080,20.3125,-28.49276109,1.545093605,2.867301133,-152.698667,-323.8076131,29.49178315
2081,20.32226563,-26.53712614,1.38692761,1.896321859,-111.9146189,-316.1022573,84.69246248
2082,20.33203125,-24.78670093,1.195927285,-0.446514503,-81.35426816,-268.0611279,112.4678543
2083,20.34179688,-24.58163264,-0.165917995,-4.271580685,-56.56945977,-211.4450587,106.0680202
2084,20.3515625,-29.28362859,0.475448406,-10.92203023,-38.51240965,-130.1504292,83.12525968
2085,20.36132813,-32.35954064,2.558927783,-16.02598194,-62.2363539,-77.39527398,45.9887244
2086,20.37109375,-32.51536625,0.967986881,-20.59336205,-87.57530036,-30.37576546,-18.62738986
2087,20.38085938,-30.58362406,-4.396188064,-22.04960312,-69.51474261,1.214527445,-80.85341576
2088,20.390625,-24.23193924,-8.305114153,-14.36399885,-28.72799903,25.24752861,-107.5798276
2089,20.40039063,-25.48816806,-5.268253713,-10.27592627,19.64737219,94.91340729,-111.9624381
2090,20.41015625,-25.97471617,0.226378998,-7.295937298,51.70423529,138.6383671,-100.1716622
2091,20.41992188,-24.49859586,-0.664159084,-3.427046485,69.73586429,151.5899952,-93.86515037
2092,20.4296875,-1.631163006,0.612293954,18.10702591,128.8516108,89.41551945,-81.81010408
2093,20.43945313,23.4168737,-1.023343116,43.74558266,121.2300961,52.0533993,-72.97267292
2094,20.44921875,6.572465387,9.129548583,20.50911878,236.9730836,127.2516325,-103.8860961
2095,20.45898438,24.52415839,37.91198996,-4.194338054,131.5947125,-59.92707833,-103.7212004
2096,20.46875,-1.719128486,22.75162794,-5.214491432,153.5844498,319.6690542,-224.6163428
2097,20.47851563,-41.11148221,5.702949417,10.62196678,3.535747627,573.8038528,-320.614009
2098,20.48828125,-44.42794313,30.77537028,5.168636736,0.657285488,460.0766111,-85.62133535
2099,20.49804688,-15.93633039,15.71781197,5.544361113,19.82571908,159.9435386,-45.60542702
2100,20.5078125,-5.478227544,-14.74335391,15.03131946,-51.9318821,90.48200806,-95.87477308
2101,20.51757813,-12.2379255,-11.11908938,15.929147,-50.06776093,153.4730272,-91.63640962
2102,20.52734375,-7.761015871,17.36674908,2.857918566,56.61357676,147.020282,-30.59446924
2103,20.53710938,-11.33041534,12.40268047,4.85201064,16.95444849,128.2185086,-42.39932279
2104,20.546875,-11.32264974,-4.118086846,9.78291894,-3.227167875,82.01402749,-39.57925143
2105,20.55664063,-10.4699696,-5.324606199,10.68050194,4.550880494,66.22598414,-26.82469466
2106,20.56640625,-7.263720778,7.935744239,6.97680383,21.73700012,60.2441721,-2.637040401
2107,20.57617188,-7.550176658,8.14533226,5.747606546,14.30148652,51.83606061,-6.960976588
2108,20.5859375,-7.787258829,1.467704061,7.620523286,3.330786625,40.53608816,-17.9754773
2109,20.59570313,-7.331313312,1.320421155,7.942788946,3.292005902,34.45400102,-13.61694968
2110,20.60546875,-7.024524682,4.501275042,7.484289659,8.418804931,32.25100513,-5.887222233
